"Year","Quarter ID","Quarter","Month ID","Month","Day","Time ID","Time","Nation ID","Nation","State ID","State","Accum Cases","Daily Cases","AVG 7 Days Accum Cases","AVG 7 Days Daily Cases","Rate Daily Cases","Rate Accum Cases","Days from 50 Cases","Style"
2020,2,"Q2",5,"2020-05",18,20200518,"2020-05-18","mex","México",30,"Veracruz de Ignacio de la Llave",2903,168,2468.71435546875,145,1.9672448635101318,33.99352264404297,47,"solid"
2020,2,"Q2",5,"2020-05",19,20200519,"2020-05-19","mex","México",7,"Chiapas",1008,64,817.2857055664062,63.85714340209961,1.1168569326400757,17.590496063232422,39,"solid"
2020,2,"Q2",5,"2020-05",19,20200519,"2020-05-19","mex","México",12,"Guerrero",1405,112,1142.4285888671875,75,3.062579393386841,38.41896438598633,44,"solid"
2020,2,"Q2",5,"2020-05",19,20200519,"2020-05-19","mex","México",20,"Oaxaca",1034,74,813.8571166992188,70.28571319580078,1.785889744758606,24.954187393188477,39,"solid"
2020,2,"Q2",5,"2020-05",19,20200519,"2020-05-19","mex","México",21,"Puebla",2179,128,1857.142822265625,101.42857360839844,1.9380868673324585,32.99290084838867,58,"solid"
2020,2,"Q2",5,"2020-05",19,20200519,"2020-05-19","mex","México",30,"Veracruz de Ignacio de la Llave",3059,156,2617.857177734375,149.14285278320312,1.8267273902893066,35.82025146484375,48,"solid"
2020,2,"Q2",5,"2020-05",20,20200520,"2020-05-20","mex","México",7,"Chiapas",1082,74,882,64.71428680419922,1.2913658618927002,18.88186264038086,40,"solid"
2020,2,"Q2",5,"2020-05",20,20200520,"2020-05-20","mex","México",12,"Guerrero",1548,143,1230.5714111328125,88.14286041259766,3.910257577896118,42.3292236328125,45,"solid"
2020,2,"Q2",5,"2020-05",20,20200520,"2020-05-20","mex","México",20,"Oaxaca",1113,79,885.5714111328125,71.71428680419922,1.9065579175949097,26.860746383666992,40,"solid"
2020,2,"Q2",5,"2020-05",20,20200520,"2020-05-20","mex","México",21,"Puebla",2298,119,1962.5714111328125,105.42857360839844,1.801815152168274,34.794715881347656,59,"solid"
2020,2,"Q2",5,"2020-05",20,20200520,"2020-05-20","mex","México",30,"Veracruz de Ignacio de la Llave",3242,183,2774,156.14285278320312,2.1428918838500977,37.96314239501953,49,"solid"
2020,2,"Q2",5,"2020-05",21,20200521,"2020-05-21","mex","México",7,"Chiapas",1186,104,952.1428833007812,70.14286041259766,1.8148925304412842,20.696754455566406,41,"solid"
2020,2,"Q2",5,"2020-05",21,20200521,"2020-05-21","mex","México",12,"Guerrero",1691,143,1328,97.42857360839844,3.910257577896118,46.239479064941406,46,"solid"
2020,2,"Q2",5,"2020-05",21,20200521,"2020-05-21","mex","México",20,"Oaxaca",1216,103,962.5714111328125,77,2.4857654571533203,29.346511840820312,41,"solid"
2020,2,"Q2",5,"2020-05",21,20200521,"2020-05-21","mex","México",21,"Puebla",2443,145,2073.428466796875,110.85713958740234,2.1954891681671143,36.990203857421875,60,"solid"
2020,2,"Q2",5,"2020-05",21,20200521,"2020-05-21","mex","México",30,"Veracruz de Ignacio de la Llave",3417,175,2930.857177734375,156.85714721679688,2.049213409423828,40.01235580444336,50,"solid"
2020,2,"Q2",5,"2020-05",22,20200522,"2020-05-22","mex","México",7,"Chiapas",1285,99,1024.7142333984375,72.57142639160156,1.7276380062103271,22.424392700195312,42,"solid"
2020,2,"Q2",5,"2020-05",22,20200522,"2020-05-22","mex","México",12,"Guerrero",1823,132,1435.4285888671875,107.42857360839844,3.609468698501587,49.84894943237305,47,"solid"
2020,2,"Q2",5,"2020-05",22,20200522,"2020-05-22","mex","México",20,"Oaxaca",1300,84,1040.2857666015625,77.71428680419922,2.027226209640503,31.373737335205078,42,"solid"
2020,2,"Q2",5,"2020-05",22,20200522,"2020-05-22","mex","México",21,"Puebla",2617,174,2194.142822265625,120.71428680419922,2.634586811065674,39.624794006347656,61,"solid"
2020,2,"Q2",5,"2020-05",22,20200522,"2020-05-22","mex","México",30,"Veracruz de Ignacio de la Llave",3594,177,3085.28564453125,154.42857360839844,2.0726330280303955,42.08498764038086,51,"solid"
2020,2,"Q2",5,"2020-05",23,20200523,"2020-05-23","mex","México",7,"Chiapas",1340,55,1099.4285888671875,74.71428680419922,0.9597989320755005,23.384191513061523,43,"solid"
2020,2,"Q2",5,"2020-05",23,20200523,"2020-05-23","mex","México",12,"Guerrero",1889,66,1544.857177734375,109.42857360839844,1.8047343492507935,51.653682708740234,48,"solid"
2020,2,"Q2",5,"2020-05",23,20200523,"2020-05-23","mex","México",20,"Oaxaca",1383,83,1120.5714111328125,80.28571319580078,2.0030925273895264,33.3768310546875,43,"solid"
2020,2,"Q2",5,"2020-05",23,20200523,"2020-05-23","mex","México",21,"Puebla",2763,146,2324.428466796875,130.2857208251953,2.210630416870117,41.83542251586914,62,"solid"
2020,2,"Q2",5,"2020-05",23,20200523,"2020-05-23","mex","México",30,"Veracruz de Ignacio de la Llave",3710,116,3237.142822265625,151.85714721679688,1.3583357334136963,43.44332504272461,52,"solid"
2020,2,"Q2",5,"2020-05",24,20200524,"2020-05-24","mex","México",7,"Chiapas",1390,50,1176.4285888671875,77,0.8725444674491882,24.256736755371094,44,"solid"
2020,2,"Q2",5,"2020-05",24,20200524,"2020-05-24","mex","México",12,"Guerrero",1960,71,1658.4285888671875,113.57142639160156,1.9414565563201904,53.59513854980469,49,"solid"
2020,2,"Q2",5,"2020-05",24,20200524,"2020-05-24","mex","México",20,"Oaxaca",1422,39,1204,83.42857360839844,0.9412121176719666,34.31804275512695,44,"solid"
2020,2,"Q2",5,"2020-05",24,20200524,"2020-05-24","mex","México",21,"Puebla",2844,81,2456.428466796875,132,1.2264456748962402,43.061866760253906,63,"solid"
2020,2,"Q2",5,"2020-05",24,20200524,"2020-05-24","mex","México",30,"Veracruz de Ignacio de la Llave",3816,106,3391.571533203125,154.42857360839844,1.2412378787994385,44.68456268310547,53,"solid"
2020,2,"Q2",5,"2020-05",25,20200525,"2020-05-25","mex","México",7,"Chiapas",1536,146,1261,84.57142639160156,2.5478298664093018,26.8045654296875,45,"solid"
2020,2,"Q2",5,"2020-05",25,20200525,"2020-05-25","mex","México",12,"Guerrero",2098,138,1773.4285888671875,115,3.7735354900360107,57.368675231933594,50,"solid"
2020,2,"Q2",5,"2020-05",25,20200525,"2020-05-25","mex","México",20,"Oaxaca",1529,107,1285.2857666015625,81.28571319580078,2.5822999477386475,36.90034103393555,45,"solid"
2020,2,"Q2",5,"2020-05",25,20200525,"2020-05-25","mex","México",21,"Puebla",3011,167,2593.571533203125,137.14285278320312,2.528597831726074,45.5904655456543,64,"solid"
2020,2,"Q2",5,"2020-05",25,20200525,"2020-05-25","mex","México",30,"Veracruz de Ignacio de la Llave",4028,212,3552.28564453125,160.7142791748047,2.482475757598877,47.16703796386719,54,"solid"
2020,2,"Q2",5,"2020-05",26,20200526,"2020-05-26","mex","México",7,"Chiapas",1668,132,1355.2857666015625,94.28571319580078,2.3035173416137695,29.108083724975586,46,"solid"
2020,2,"Q2",5,"2020-05",26,20200526,"2020-05-26","mex","México",12,"Guerrero",2217,119,1889.4285888671875,116,3.253990650177002,60.62266540527344,51,"solid"
2020,2,"Q2",5,"2020-05",26,20200526,"2020-05-26","mex","México",20,"Oaxaca",1610,81,1367.5714111328125,82.28571319580078,1.9548251628875732,38.855167388916016,46,"solid"
2020,2,"Q2",5,"2020-05",26,20200526,"2020-05-26","mex","México",21,"Puebla",3172,161,2735.428466796875,141.85714721679688,2.4377498626708984,48.02821731567383,65,"solid"
2020,2,"Q2",5,"2020-05",26,20200526,"2020-05-26","mex","México",30,"Veracruz de Ignacio de la Llave",4225,197,3718.857177734375,166.57142639160156,2.306828737258911,49.4738655090332,55,"solid"
2020,2,"Q2",5,"2020-05",27,20200527,"2020-05-27","mex","México",7,"Chiapas",1793,125,1456.857177734375,101.57142639160156,2.181361198425293,31.289443969726562,47,"solid"
2020,2,"Q2",5,"2020-05",27,20200527,"2020-05-27","mex","México",12,"Guerrero",2339,122,2002.4285888671875,113,3.336024045944214,63.95869064331055,52,"solid"
2020,2,"Q2",5,"2020-05",27,20200527,"2020-05-27","mex","México",20,"Oaxaca",1702,92,1451.7142333984375,84.14286041259766,2.2202951908111572,41.075462341308594,47,"solid"
2020,2,"Q2",5,"2020-05",27,20200527,"2020-05-27","mex","México",21,"Puebla",3361,189,2887.28564453125,151.85714721679688,2.861706495285034,50.889923095703125,66,"solid"
2020,2,"Q2",5,"2020-05",27,20200527,"2020-05-27","mex","México",30,"Veracruz de Ignacio de la Llave",4414,189,3886.28564453125,167.42857360839844,2.2131505012512207,51.68701934814453,56,"solid"
2020,2,"Q2",5,"2020-05",28,20200528,"2020-05-28","mex","México",7,"Chiapas",1934,141,1563.7142333984375,106.85713958740234,2.4605753421783447,33.75001907348633,48,"solid"
2020,2,"Q2",5,"2020-05",28,20200528,"2020-05-28","mex","México",12,"Guerrero",2452,113,2111.142822265625,108.71428680419922,3.089923858642578,67.04861450195312,53,"solid"
2020,2,"Q2",5,"2020-05",28,20200528,"2020-05-28","mex","México",20,"Oaxaca",1830,128,1539.4285888671875,87.71428680419922,3.089106559753418,44.16456985473633,48,"solid"
2020,2,"Q2",5,"2020-05",28,20200528,"2020-05-28","mex","México",21,"Puebla",3525,164,3041.857177734375,154.57142639160156,2.4831738471984863,53.37309646606445,67,"solid"
2020,2,"Q2",5,"2020-05",28,20200528,"2020-05-28","mex","México",30,"Veracruz de Ignacio de la Llave",4592,178,4054.142822265625,167.85714721679688,2.0843427181243896,53.7713623046875,57,"solid"
2020,2,"Q2",5,"2020-05",29,20200529,"2020-05-29","mex","México",7,"Chiapas",2060,126,1674.4285888671875,110.71428680419922,2.1988120079040527,35.94883346557617,49,"solid"
2020,2,"Q2",5,"2020-05",29,20200529,"2020-05-29","mex","México",12,"Guerrero",2553,101,2215.428466796875,104.28571319580078,2.7617902755737305,69.8104019165039,54,"solid"
2020,2,"Q2",5,"2020-05",29,20200529,"2020-05-29","mex","México",20,"Oaxaca",1951,121,1632.4285888671875,93,2.920171022415161,47.084739685058594,49,"solid"
2020,2,"Q2",5,"2020-05",29,20200529,"2020-05-29","mex","México",21,"Puebla",3678,153,3193.428466796875,151.57142639160156,2.316619396209717,55.68971633911133,68,"solid"
2020,2,"Q2",5,"2020-05",29,20200529,"2020-05-29","mex","México",30,"Veracruz de Ignacio de la Llave",4782,190,4223.85693359375,169.7142791748047,2.224860191345215,55.996219635009766,58,"solid"
2020,2,"Q2",5,"2020-05",30,20200530,"2020-05-30","mex","México",7,"Chiapas",2130,70,1787.2857666015625,112.85713958740234,1.2215622663497925,37.17039489746094,50,"solid"
2020,2,"Q2",5,"2020-05",30,20200530,"2020-05-30","mex","México",12,"Guerrero",2615,62,2319.142822265625,103.71428680419922,1.6953564882278442,71.5057601928711,55,"solid"
2020,2,"Q2",5,"2020-05",30,20200530,"2020-05-30","mex","México",20,"Oaxaca",2067,116,1730.142822265625,97.71428680419922,2.7995028495788574,49.88424301147461,50,"solid"
2020,2,"Q2",5,"2020-05",30,20200530,"2020-05-30","mex","México",21,"Puebla",3795,117,3340.857177734375,147.42857360839844,1.7715325355529785,57.46125030517578,69,"solid"
2020,2,"Q2",5,"2020-05",30,20200530,"2020-05-30","mex","México",30,"Veracruz de Ignacio de la Llave",4919,137,4396.5712890625,172.7142791748047,1.6042413711547852,57.6004638671875,59,"solid"
2020,2,"Q2",5,"2020-05",31,20200531,"2020-05-31","mex","México",7,"Chiapas",2200,70,1903,115.71428680419922,1.2215622663497925,38.3919563293457,51,"solid"
2020,2,"Q2",5,"2020-05",31,20200531,"2020-05-31","mex","México",12,"Guerrero",2695,80,2424.142822265625,105,2.187556743621826,73.69332122802734,56,"solid"
2020,2,"Q2",5,"2020-05",31,20200531,"2020-05-31","mex","México",20,"Oaxaca",2115,48,1829.142822265625,99,1.1584149599075317,51.042659759521484,51,"solid"
2020,2,"Q2",5,"2020-05",31,20200531,"2020-05-31","mex","México",21,"Puebla",3859,64,3485.857177734375,145,0.9690434336662292,58.43029022216797,70,"solid"
2020,2,"Q2",5,"2020-05",31,20200531,"2020-05-31","mex","México",30,"Veracruz de Ignacio de la Llave",5034,115,4570.5712890625,174,1.3466259241104126,58.94709014892578,60,"solid"
2020,2,"Q2",6,"2020-06",1,20200601,"2020-06-01","mex","México",7,"Chiapas",2346,146,2018.7142333984375,115.71428680419922,2.5478298664093018,40.93978500366211,52,"solid"
2020,2,"Q2",6,"2020-06",1,20200601,"2020-06-01","mex","México",12,"Guerrero",2850,155,2531.571533203125,107.42857360839844,4.238391399383545,77.93170928955078,57,"solid"
2020,2,"Q2",6,"2020-06",1,20200601,"2020-06-01","mex","México",20,"Oaxaca",2267,152,1934.5714111328125,105.42857360839844,3.668313980102539,54.71097183227539,52,"solid"
2020,2,"Q2",6,"2020-06",1,20200601,"2020-06-01","mex","México",21,"Puebla",4052,193,3634.571533203125,148.7142791748047,2.922271728515625,61.352561950683594,71,"solid"
2020,2,"Q2",6,"2020-06",1,20200601,"2020-06-01","mex","México",30,"Veracruz de Ignacio de la Llave",5273,239,4748.4287109375,177.85714721679688,2.798640012741089,61.7457275390625,61,"solid"
2020,2,"Q2",6,"2020-06",2,20200602,"2020-06-02","mex","México",7,"Chiapas",2490,144,2136.142822265625,117.42857360839844,2.512928009033203,43.45271301269531,53,"solid"
2020,2,"Q2",6,"2020-06",2,20200602,"2020-06-02","mex","México",12,"Guerrero",2962,112,2638,106.42857360839844,3.062579393386841,80.9942855834961,58,"solid"
2020,2,"Q2",6,"2020-06",2,20200602,"2020-06-02","mex","México",20,"Oaxaca",2430,163,2051.71435546875,117.14286041259766,3.933784008026123,58.64475631713867,53,"solid"
2020,2,"Q2",6,"2020-06",2,20200602,"2020-06-02","mex","México",21,"Puebla",4224,172,3784.857177734375,150.2857208251953,2.604304313659668,63.95686721801758,72,"solid"
2020,2,"Q2",6,"2020-06",2,20200602,"2020-06-02","mex","México",30,"Veracruz de Ignacio de la Llave",5461,188,4925,176.57142639160156,2.2014408111572266,63.94717025756836,62,"solid"
2020,2,"Q2",6,"2020-06",3,20200603,"2020-06-03","mex","México",7,"Chiapas",2604,114,2252,115.85713958740234,1.9894013404846191,45.442115783691406,54,"solid"
2020,2,"Q2",6,"2020-06",3,20200603,"2020-06-03","mex","México",12,"Guerrero",3078,116,2743.571533203125,105.57142639160156,3.17195725440979,84.16624450683594,59,"solid"
2020,2,"Q2",6,"2020-06",3,20200603,"2020-06-03","mex","México",20,"Oaxaca",2577,147,2176.71435546875,125,3.5476458072662354,62.19240188598633,54,"solid"
2020,2,"Q2",6,"2020-06",3,20200603,"2020-06-03","mex","México",21,"Puebla",4419,195,3936,151.14285278320312,2.952554225921631,66.909423828125,73,"solid"
2020,2,"Q2",6,"2020-06",3,20200603,"2020-06-03","mex","México",30,"Veracruz de Ignacio de la Llave",5658,197,5102.71435546875,177.7142791748047,2.306828737258911,66.25399780273438,63,"solid"
2020,2,"Q2",6,"2020-06",4,20200604,"2020-06-04","mex","México",7,"Chiapas",2713,109,2363.28564453125,111.28571319580078,1.9021469354629517,47.344261169433594,55,"solid"
2020,2,"Q2",6,"2020-06",4,20200604,"2020-06-04","mex","México",12,"Guerrero",3210,132,2851.857177734375,108.28571319580078,3.609468698501587,87.77571105957031,60,"solid"
2020,2,"Q2",6,"2020-06",4,20200604,"2020-06-04","mex","México",20,"Oaxaca",2771,194,2311.142822265625,134.42857360839844,4.68192720413208,66.87432861328125,55,"solid"
2020,2,"Q2",6,"2020-06",4,20200604,"2020-06-04","mex","México",21,"Puebla",4626,207,4093.28564453125,157.2857208251953,3.1342499256134033,70.04367065429688,74,"solid"
2020,2,"Q2",6,"2020-06",4,20200604,"2020-06-04","mex","México",30,"Veracruz de Ignacio de la Llave",5892,234,5288.4287109375,185.7142791748047,2.74009108543396,68.99408721923828,64,"solid"
2020,2,"Q2",6,"2020-06",5,20200605,"2020-06-05","mex","México",7,"Chiapas",2841,128,2474.857177734375,111.57142639160156,2.2337138652801514,49.57797622680664,56,"solid"
2020,2,"Q2",6,"2020-06",5,20200605,"2020-06-05","mex","México",12,"Guerrero",3335,125,2963.571533203125,111.71428680419922,3.418057441711426,91.19377136230469,61,"solid"
2020,2,"Q2",6,"2020-06",5,20200605,"2020-06-05","mex","México",20,"Oaxaca",2956,185,2454.71435546875,143.57142639160156,4.464724063873291,71.33905029296875,56,"solid"
2020,2,"Q2",6,"2020-06",5,20200605,"2020-06-05","mex","México",21,"Puebla",4832,206,4258.14306640625,164.85714721679688,3.1191086769104004,73.16278076171875,75,"solid"
2020,2,"Q2",6,"2020-06",5,20200605,"2020-06-05","mex","México",30,"Veracruz de Ignacio de la Llave",6102,210,5477,188.57142639160156,2.4590561389923096,71.4531478881836,65,"solid"
2020,2,"Q2",6,"2020-06",6,20200606,"2020-06-06","mex","México",7,"Chiapas",2912,71,2586.571533203125,111.71428680419922,1.2390131950378418,50.81698989868164,57,"solid"
2020,2,"Q2",6,"2020-06",6,20200606,"2020-06-06","mex","México",12,"Guerrero",3428,93,3079.71435546875,116.14286041259766,2.543034791946411,93.73680877685547,62,"solid"
2020,2,"Q2",6,"2020-06",6,20200606,"2020-06-06","mex","México",20,"Oaxaca",3115,159,2604.428466796875,149.7142791748047,3.837249517440796,75.17630004882812,57,"solid"
2020,2,"Q2",6,"2020-06",6,20200606,"2020-06-06","mex","México",21,"Puebla",4957,125,4424.14306640625,166,1.8926630020141602,75.0554428100586,76,"solid"
2020,2,"Q2",6,"2020-06",6,20200606,"2020-06-06","mex","México",30,"Veracruz de Ignacio de la Llave",6215,113,5662.14306640625,185.14285278320312,1.3232064247131348,72.77635192871094,66,"solid"
2020,2,"Q2",6,"2020-06",7,20200607,"2020-06-07","mex","México",7,"Chiapas",2986,74,2698.857177734375,112.28571319580078,1.2913658618927002,52.10835647583008,58,"solid"
2020,2,"Q2",6,"2020-06",7,20200607,"2020-06-07","mex","México",12,"Guerrero",3495,67,3194,114.28571319580078,1.8320788145065308,95.56888580322266,63,"solid"
2020,2,"Q2",6,"2020-06",7,20200607,"2020-06-07","mex","México",20,"Oaxaca",3170,55,2755.142822265625,150.7142791748047,1.3273504972457886,76.50365447998047,58,"solid"
2020,2,"Q2",6,"2020-06",7,20200607,"2020-06-07","mex","México",21,"Puebla",5051,94,4594.4287109375,170.2857208251953,1.4232826232910156,76.47872924804688,77,"solid"
2020,2,"Q2",6,"2020-06",7,20200607,"2020-06-07","mex","México",30,"Veracruz de Ignacio de la Llave",6317,102,5845.4287109375,183.2857208251953,1.1943986415863037,73.97074890136719,67,"solid"
2020,2,"Q2",6,"2020-06",8,20200608,"2020-06-08","mex","México",7,"Chiapas",3126,140,2810.28564453125,111.42857360839844,2.443124532699585,54.55147933959961,59,"solid"
2020,2,"Q2",6,"2020-06",8,20200608,"2020-06-08","mex","México",12,"Guerrero",3655,160,3309,115,4.375113487243652,99.94400024414062,64,"solid"
2020,2,"Q2",6,"2020-06",8,20200608,"2020-06-08","mex","México",20,"Oaxaca",3356,186,2910.71435546875,155.57142639160156,4.488857746124268,80.99250793457031,59,"solid"
2020,2,"Q2",6,"2020-06",8,20200608,"2020-06-08","mex","México",21,"Puebla",5357,306,4780.85693359375,186.42857360839844,4.633238792419434,81.11196899414062,78,"solid"
2020,2,"Q2",6,"2020-06",8,20200608,"2020-06-08","mex","México",30,"Veracruz de Ignacio de la Llave",6535,218,6025.71435546875,180.2857208251953,2.552734375,76.52348327636719,68,"solid"
2020,2,"Q2",6,"2020-06",9,20200609,"2020-06-09","mex","México",7,"Chiapas",3256,130,2919.71435546875,109.42857360839844,2.26861572265625,56.82009506225586,60,"solid"
2020,2,"Q2",6,"2020-06",9,20200609,"2020-06-09","mex","México",12,"Guerrero",3764,109,3423.571533203125,114.57142639160156,2.980545997619629,102.92454528808594,65,"solid"
2020,2,"Q2",6,"2020-06",9,20200609,"2020-06-09","mex","México",20,"Oaxaca",3517,161,3066,155.2857208251953,3.88551664352417,84.8780288696289,60,"solid"
2020,2,"Q2",6,"2020-06",9,20200609,"2020-06-09","mex","México",21,"Puebla",5599,242,4977.28564453125,196.42857360839844,3.6641955375671387,84.77616119384766,79,"solid"
2020,2,"Q2",6,"2020-06",9,20200609,"2020-06-09","mex","México",30,"Veracruz de Ignacio de la Llave",6759,224,6211.14306640625,185.42857360839844,2.622993230819702,79.14647674560547,69,"solid"
2020,2,"Q2",6,"2020-06",10,20200610,"2020-06-10","mex","México",7,"Chiapas",3366,110,3028.571533203125,108.85713958740234,1.919597864151001,58.73969268798828,61,"solid"
2020,2,"Q2",6,"2020-06",10,20200610,"2020-06-10","mex","México",12,"Guerrero",3919,155,3543.71435546875,120.14286041259766,4.238391399383545,107.16293334960938,66,"solid"
2020,2,"Q2",6,"2020-06",10,20200610,"2020-06-10","mex","México",20,"Oaxaca",3691,174,3225.142822265625,159.14285278320312,4.199254035949707,89.07727813720703,61,"solid"
2020,2,"Q2",6,"2020-06",10,20200610,"2020-06-10","mex","México",21,"Puebla",5848,249,5181.4287109375,204.14285278320312,3.7701847553253174,88.54634857177734,80,"solid"
2020,2,"Q2",6,"2020-06",10,20200610,"2020-06-10","mex","México",30,"Veracruz de Ignacio de la Llave",6995,236,6402.14306640625,191,2.7635107040405273,81.90998840332031,70,"solid"
2020,2,"Q2",6,"2020-06",11,20200611,"2020-06-11","mex","México",7,"Chiapas",3462,96,3135.571533203125,107,1.6752853393554688,60.41497802734375,62,"solid"
2020,2,"Q2",6,"2020-06",11,20200611,"2020-06-11","mex","México",12,"Guerrero",4076,157,3667.428466796875,123.71428680419922,4.2930803298950195,111.45601654052734,67,"solid"
2020,2,"Q2",6,"2020-06",11,20200611,"2020-06-11","mex","México",20,"Oaxaca",3847,156,3378.857177734375,153.7142791748047,3.764848470687866,92.84213256835938,62,"solid"
2020,2,"Q2",6,"2020-06",11,20200611,"2020-06-11","mex","México",21,"Puebla",6144,296,5398.28564453125,216.85714721679688,4.481825828552246,93.02816772460938,81,"solid"
2020,2,"Q2",6,"2020-06",11,20200611,"2020-06-11","mex","México",30,"Veracruz de Ignacio de la Llave",7207,212,6590,187.85714721679688,2.482475757598877,84.39246368408203,71,"solid"
2020,2,"Q2",6,"2020-06",12,20200612,"2020-06-12","mex","México",7,"Chiapas",3569,107,3239.571533203125,104,1.8672451972961426,62.282222747802734,63,"solid"
2020,2,"Q2",6,"2020-06",12,20200612,"2020-06-12","mex","México",12,"Guerrero",4229,153,3795.142822265625,127.71428680419922,4.18370246887207,115.63971710205078,68,"solid"
2020,2,"Q2",6,"2020-06",12,20200612,"2020-06-12","mex","México",20,"Oaxaca",3999,152,3527.857177734375,149,3.668313980102539,96.51044464111328,63,"solid"
2020,2,"Q2",6,"2020-06",12,20200612,"2020-06-12","mex","México",21,"Puebla",6456,312,5630.28564453125,232,4.724086761474609,97.75225830078125,82,"solid"
2020,2,"Q2",6,"2020-06",12,20200612,"2020-06-12","mex","México",30,"Veracruz de Ignacio de la Llave",7401,194,6775.5712890625,185.57142639160156,2.2716994285583496,86.6641616821289,72,"solid"
2020,2,"Q2",6,"2020-06",13,20200613,"2020-06-13","mex","México",7,"Chiapas",3637,68,3343.142822265625,103.57142639160156,1.1866605281829834,63.4688835144043,64,"solid"
2020,2,"Q2",6,"2020-06",13,20200613,"2020-06-13","mex","México",12,"Guerrero",4310,81,3921.142822265625,126,2.2149012088775635,117.85462188720703,69,"solid"
2020,2,"Q2",6,"2020-06",13,20200613,"2020-06-13","mex","México",20,"Oaxaca",4159,160,3677,149.14285278320312,3.8613831996917725,100.371826171875,64,"solid"
2020,2,"Q2",6,"2020-06",13,20200613,"2020-06-13","mex","México",21,"Puebla",6630,174,5869.28564453125,239,2.634586811065674,100.38684844970703,83,"solid"
2020,2,"Q2",6,"2020-06",13,20200613,"2020-06-13","mex","México",30,"Veracruz de Ignacio de la Llave",7540,139,6964.85693359375,189.2857208251953,1.6276609897613525,88.29182434082031,73,"solid"
2020,2,"Q2",6,"2020-06",14,20200614,"2020-06-14","mex","México",7,"Chiapas",3698,61,3444.857177734375,101.71428680419922,1.0645042657852173,64.53338623046875,65,"solid"
2020,2,"Q2",6,"2020-06",14,20200614,"2020-06-14","mex","México",12,"Guerrero",4408,98,4051.571533203125,130.42857360839844,2.6797571182250977,120.53437805175781,70,"solid"
2020,2,"Q2",6,"2020-06",14,20200614,"2020-06-14","mex","México",20,"Oaxaca",4233,74,3828.857177734375,151.85714721679688,1.785889744758606,102.15771484375,65,"solid"
2020,2,"Q2",6,"2020-06",14,20200614,"2020-06-14","mex","México",21,"Puebla",6776,146,6115.71435546875,246.42857360839844,2.210630416870117,102.59747314453125,84,"solid"
2020,2,"Q2",6,"2020-06",14,20200614,"2020-06-14","mex","México",30,"Veracruz de Ignacio de la Llave",7679,139,7159.4287109375,194.57142639160156,1.6276609897613525,89.91948699951172,74,"solid"
2020,2,"Q2",6,"2020-06",15,20200615,"2020-06-15","mex","México",7,"Chiapas",3793,95,3540.142822265625,95.28571319580078,1.657834529876709,66.19122314453125,66,"solid"
2020,2,"Q2",6,"2020-06",15,20200615,"2020-06-15","mex","México",12,"Guerrero",4551,143,4179.5712890625,128,3.910257577896118,124.44463348388672,71,"solid"
2020,2,"Q2",6,"2020-06",15,20200615,"2020-06-15","mex","México",20,"Oaxaca",4431,198,3982.428466796875,153.57142639160156,4.778461456298828,106.9361801147461,66,"solid"
2020,2,"Q2",6,"2020-06",15,20200615,"2020-06-15","mex","México",21,"Puebla",7217,441,6381.4287109375,265.71429443359375,6.6773152351379395,109.27478790283203,85,"solid"
2020,2,"Q2",6,"2020-06",15,20200615,"2020-06-15","mex","México",30,"Veracruz de Ignacio de la Llave",8020,341,7371.5712890625,212.14285278320312,3.9930386543273926,93.91252136230469,75,"solid"
2020,2,"Q2",6,"2020-06",16,20200616,"2020-06-16","mex","México",7,"Chiapas",3885,92,3630,89.85713958740234,1.6054818630218506,67.79670715332031,67,"solid"
2020,2,"Q2",6,"2020-06",16,20200616,"2020-06-16","mex","México",12,"Guerrero",4705,154,4314,134.42857360839844,4.2110466957092285,128.6556854248047,72,"solid"
2020,2,"Q2",6,"2020-06",16,20200616,"2020-06-16","mex","México",20,"Oaxaca",4588,157,4135.4287109375,153,3.7889821529388428,110.72515869140625,67,"solid"
2020,2,"Q2",6,"2020-06",16,20200616,"2020-06-16","mex","México",21,"Puebla",7631,414,6671.71435546875,290.28570556640625,6.268499851226807,115.54328918457031,86,"solid"
2020,2,"Q2",6,"2020-06",16,20200616,"2020-06-16","mex","México",30,"Veracruz de Ignacio de la Llave",8329,309,7595.85693359375,224.2857208251953,3.6183254718780518,97.53085327148438,76,"solid"
2020,2,"Q2",6,"2020-06",17,20200617,"2020-06-17","mex","México",7,"Chiapas",3998,113,3720.28564453125,90.28571319580078,1.9719505310058594,69.7686538696289,68,"solid"
2020,2,"Q2",6,"2020-06",17,20200617,"2020-06-17","mex","México",12,"Guerrero",4817,112,4442.28564453125,128.2857208251953,3.062579393386841,131.71826171875,73,"solid"
2020,2,"Q2",6,"2020-06",17,20200617,"2020-06-17","mex","México",20,"Oaxaca",4779,191,4290.85693359375,155.42857360839844,4.60952615737915,115.33468627929688,68,"solid"
2020,2,"Q2",6,"2020-06",17,20200617,"2020-06-17","mex","México",21,"Puebla",8056,425,6987.14306640625,315.4285583496094,6.435054302215576,121.97834777832031,87,"solid"
2020,2,"Q2",6,"2020-06",17,20200617,"2020-06-17","mex","México",30,"Veracruz de Ignacio de la Llave",8580,251,7822.28564453125,226.42857360839844,2.939157485961914,100.47000885009766,77,"solid"
